symbol,displayName,displayNameEn,positionOpenType,baseCoin,quoteCoin,baseCoinName,quoteCoinName,futureType,settleCoin,contractSize,minLeverage,maxLeverage,countryConfigContractMaxLeverage,priceScale,volScale,amountScale,priceUnit,volUnit,minVol,maxVol,bidLimitPriceRate,askLimitPriceRate,takerFeeRate,makerFeeRate,maintenanceMarginRate,initialMarginRate,riskBaseVol,riskIncrVol,riskLongShortSwitch,riskIncrMmr,riskIncrImr,riskLevelLimit,priceCoefficientVariation,indexOrigin,state,isNew,isHot,isHidden,conceptPlate,conceptPlateId,riskLimitType,maxNumOrders,marketOrderMaxLevel,marketOrderPriceLimitRate1,marketOrderPriceLimitRate2,triggerProtect,appraisal,showAppraisalCountdown,automaticDelivery,apiAllowed,depthStepList,limitMaxVol,threshold,baseCoinIconUrl,id,vid,baseCoinId,createTime,openingTime,openingCountdownOption,showBeforeOpen,isMaxLeverage,isZeroFeeRate,riskLimitMode,isZeroFeeSymbol,riskLimitCustom,deliveryTime,deliveryPriceTrend
WIN_USDT,WIN_USDT永续,WIN_USDT PERPETUAL,3,WIN,USDT,WIN,USDT,1,USDT,100000.0,1,20,0,8,0,4,1e-08,1,1,950,0.2,0.2,0.0002,0,0.02,0.05,950,950,0,0.01,0.01,1,0.05,['BITGET' 'BINANCE' 'HTX' 'OKX' 'MEXC' 'KUCOIN'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.00000001' '0.0000001'],950,0,https://public.mocortech.com/coin/F20210422173534710URAUZgxpuBRQRB.png,369,128f589271cb4951b03e71e6323eb7be,1c6388f5c4224ee2b706409de25ec706,1680840928000,0,1,True,False,False,INCREASE,False,,,
COOK_USDT,COOK_USDT永续,COOK_USDT PERPETUAL,3,COOK,USDT,COOK,USDT,1,USDT,100.0,1,100,0,5,0,4,1e-05,1,1,13000,0.2,0.2,0.0002,0,0.005,0.01,13000,13000,0,0.005,0.005,1,0.2,['BYBIT' 'GATEIO' 'MEXC'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.00001' '0.0001'],13000,0,https://public.mocortech.com/coin/F20241025174702868h6EoflYZfAgQdK.jpeg,739,128f589271cb4951b03e71e6323eb7be,a96840a7899844c9a59b668d961bdf4f,1730257041000,1730258400000,1,True,False,False,INCREASE,False,,,
SSV_USDT,SSV_USDT永续,SSV_USDT PERPETUAL,3,SSV,USDT,SSV,USDT,1,USDT,0.1,1,20,0,2,0,4,0.01,1,1,250000,0.2,0.2,0.0002,0,0.02,0.05,250000,250000,0,0.01,0.01,1,0.2,['BITGET' 'BINANCE' 'OKX' 'MEXC' 'KUCOIN'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.01' '0.1'],250000,0,https://public.mocortech.com/coin/F20230701204201715HlCrZSLq4B8I8n.png,332,128f589271cb4951b03e71e6323eb7be,fbe32a0703134bf4bda9a5ff20485713,1678351908000,0,1,True,False,False,INCREASE,False,,,
CTC_USDT,CTC_USDT永续,CTC_USDT PERPETUAL,3,CTC,USDT,CTC,USDT,1,USDT,10.0,1,125,0,4,0,4,0.0001,1,1,7200,0.2,0.2,0.0002,0,0.004,0.008,7200,7200,0,0.056,0.002,1,0.2,['BYBIT' 'OKX' 'MEXC' 'KUCOIN'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.0001'],7200,0,https://public.mocortech.com/coin/F20211227165534588Vyp3LXPFGRuKkx.png,359,128f589271cb4951b03e71e6323eb7be,551165573cdb442bacd529d929928c7d,1680147908000,0,1,True,False,False,INCREASE,False,,,
STEEM_USDT,STEEM_USDT永续,STEEM_USDT PERPETUAL,3,STEEM,USDT,STEEM,USDT,1,USDT,10.0,1,50,0,4,0,4,0.0001,1,1,75000,0.2,0.2,0.0002,0,0.004,0.02,75000,75000,0,0.004,0.004,1,0.2,['BINANCE' 'GATEIO' 'HTX' 'MEXC'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.0001' '0.001'],75000,0,https://public.mocortech.com/coin/F20210517101035542SHzh7nF0deVgW4.png,484,128f589271cb4951b03e71e6323eb7be,8dfc577b1cfc4baf9e6d2420cee07aea,1698225551000,0,1,True,False,False,INCREASE,False,,,
PEPU_USDT,PEPU_USDT永续,PEPU_USDT PERPETUAL,3,PEPU,USDT,PEPU,USDT,1,USDT,100.0,1,20,0,5,0,4,1e-05,1,1,1600,0.2,0.2,0.0002,0,0.02,0.05,1600,1600,0,0.01,0.01,1,0.05,['MEXC'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.00001' '0.0001'],1600,0,https://public.mocortech.com/coin/F202412161155583783USO0GItrDPx68.jpeg,1020,128f589271cb4951b03e71e6323eb7be,273d0eea86044f7bbbaa0499fc4f8344,1738554664000,0,1,False,False,False,INCREASE,False,,,
CHEX_USDT,CHEX_USDT永续,CHEX_USDT PERPETUAL,3,CHEX,USDT,CHEX,USDT,1,USDT,1.0,1,20,0,4,0,4,0.0001,1,1,2700,0.2,0.2,0.0002,0,0.02,0.05,2700,2700,0,0.01,0.01,1,0.05,['MEXC'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.0001' '0.001'],2700,0,https://public.mocortech.com/coin/F20240509105641127I2KtsYnGDdcDnN.png,1027,128f589271cb4951b03e71e6323eb7be,2cc67c185abd42eb908963563dd19d5a,1738810824000,0,1,False,False,False,INCREASE,False,,,
GLM_USDT,GLM_USDT永续,GLM_USDT PERPETUAL,3,GLM,USDT,GLM,USDT,1,USDT,10.0,1,125,0,4,0,4,0.0001,1,1,70000,0.2,0.2,0.0002,0,0.004,0.008,70000,70000,0,0.056,0.08,1,0.2,['BITGET' 'BINANCE' 'OKX' 'KUCOIN'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.0001' '0.001'],70000,0,https://public.mocortech.com/coin/F20240221110012516JbcJz7FuIdceJr.png,542,128f589271cb4951b03e71e6323eb7be,,1708483914000,0,1,True,False,False,INCREASE,False,,,
SLERF_USDT,SLERF_USDT永续,SLERF_USDT PERPETUAL,3,SLERF,USDT,SLERF,USDT,1,USDT,10.0,1,100,0,4,0,4,0.0001,1,1,100000,0.2,0.2,0.0002,0,0.005,0.01,100000,100000,0,0.005,0.005,1,0.2,['BITGET' 'HTX' 'MEXC'],0,False,False,False,['mc-trade-zone-SOL'],[37],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.0001' '0.001'],100000,0,https://public.mocortech.com/coin/F20240318171826788AYJLdM3as4VkS0.jpg,554,128f589271cb4951b03e71e6323eb7be,904a39df83584935850eea5088738d3f,1710769742000,0,1,True,False,False,INCREASE,False,,,
MANEKI_USDT,MANEKI_USDT永续,MANEKI_USDT PERPETUAL,3,MANEKI,USDT,MANEKI,USDT,1,USDT,100.0,1,20,0,6,0,4,1e-06,1,1,130000,0.2,0.2,0.0002,0,0.02,0.05,130000,130000,0,0.01,0.01,1,0.2,['BITGET' 'HTX' 'MEXC' 'KUCOIN'],0,False,False,False,['mc-trade-zone-MEME'],[29],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.000001' '0.00001'],130000,0,https://public.mocortech.com/coin/F20240425142849561ByDR5e2KsGNJqO.png,618,128f589271cb4951b03e71e6323eb7be,659d4d8c1aea45ac97a34cd1bf497114,1721792358000,0,1,True,False,False,INCREASE,False,,,
ORDER_USDT,ORDER_USDT永续,ORDER_USDT PERPETUAL,3,ORDER,USDT,ORDER,USDT,1,USDT,10.0,1,50,0,4,0,4,0.0001,1,1,18000,0.2,0.2,0.0002,0,0.01,0.02,18000,18000,0,0.005,0.005,1,0.2,['BITGET' 'BYBIT' 'HTX' 'MEXC' 'KUCOIN'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.0001' '0.001'],18000,0,https://public.mocortech.com/coin/F20240825175535763c9ccwOmqnHwNlD.jpeg,675,128f589271cb4951b03e71e6323eb7be,98186e2e9d0e4588956575fe35e0369c,1724681631000,0,1,True,False,False,INCREASE,False,,,
ALCX_USDT,ALCX_USDT永续,ALCX_USDT PERPETUAL,3,ALCX,USDT,ALCX,USDT,1,USDT,0.1,1,100,0,2,0,4,0.01,1,1,25000,0.2,0.2,0.0002,0,0.005,0.01,25000,25000,0,0.005,0.005,1,0.05,['BINANCE' 'GATEIO' 'OKX'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.01' '0.1'],25000,0,https://public.mocortech.com/coin/F20241009164631324WsFqd8FHn0Izkx.png,718,128f589271cb4951b03e71e6323eb7be,6a4c934b766e4dcbacc9930af373ddc4,1728462628000,1728463500000,1,True,False,False,INCREASE,False,,,
DBR_USDT,DBR_USDT永续,DBR_USDT PERPETUAL,3,DBR,USDT,DBR,USDT,1,USDT,100.0,1,20,0,5,0,4,1e-05,1,1,17000,0.2,0.2,0.0002,0,0.005,0.05,17000,17000,0,0.005,0.005,1,0.2,['BITGET' 'BYBIT' 'HTX' 'MEXC'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.00001' '0.0001'],17000,0,https://public.mocortech.com/coin/F20240916163538677ugLULJYkEA1iDI.png,728,128f589271cb4951b03e71e6323eb7be,dd8663d322434ea9b4d8ab7e10c3c7d3,1729159918000,1729161000000,1,True,False,False,INCREASE,False,,,
SYRUP_USDT,SYRUP_USDT永续,SYRUP_USDT PERPETUAL,3,SYRUP,USDT,SYRUP,USDT,1,USDT,10.0,1,50,0,4,0,4,0.0001,1,1,2250,0.2,0.2,0.0002,0,0.01,0.02,450,450,0,0.005,0.005,5,0.05,['GATEIO' 'MEXC' 'KUCOIN'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.0001' '0.001'],2250,0,https://public.mocortech.com/coin/F20241123140337419OtsLMFZhbV41sW.jpeg,837,128f589271cb4951b03e71e6323eb7be,3a2e0c9a336047bbb42ae4fa283968e4,1733106742000,1733107920000,1,True,False,False,INCREASE,False,,,
ICX_USDT,ICX_USDT永续,ICX_USDT PERPETUAL,3,ICX,USDT,ICX,USDT,1,USDT,1.0,1,20,0,4,0,4,0.0001,1,1,1500000,0.2,0.2,0.0002,0,0.02,0.05,1500000,1500000,0,0.01,0.01,1,0.2,['BYBIT' 'BINANCE' 'HTX' 'OKX' 'KUCOIN'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.0001' '0.001'],1500000,0,https://mexc-rainbown-activityimages.s3.ap-northeast-1.amazonaws.com/coin/F20230327195133148Y4tNlBWULqEXwk.png,123,128f589271cb4951b03e71e6323eb7be,,1619679393000,0,1,True,False,False,INCREASE,False,,,
DATA_USDT,DATA_USDT永续,DATA_USDT PERPETUAL,3,DATA,USDT,DATA,USDT,1,USDT,100.0,1,125,0,5,0,4,1e-05,1,1,12000,0.2,0.2,0.0002,0,0.004,0.008,12000,12000,0,0.004,0.004,1,0.2,['BINANCE' 'GATEIO' 'KUCOIN'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.00001' '0.0001'],12000,0,https://public.mocortech.com/coin/F202312211234533807IgkhBw1iASnrf.png,517,128f589271cb4951b03e71e6323eb7be,,1703129165000,0,1,True,False,False,INCREASE,False,,,
10000WEN_USDT,10000WEN_USDT永续,10000WEN_USDT PERPETUAL,3,10000WEN,USDT,10000WEN,USDT,1,USDT,10.0,1,20,0,3,0,4,0.001,1,1,17000,0.2,0.2,0.0002,0,0.02,0.05,17000,17000,0,0.01,0.01,1,0.2,['BITGET' 'BYBIT' 'MEXC' 'KUCOIN'],0,False,False,False,['mc-trade-zone-SOL'],[37],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.001' '0.01'],17000,0,https://public.mocortech.com/coin/F20250308150120233JvfP3EIStF0t6I.png,534,128f589271cb4951b03e71e6323eb7be,,1706757274000,0,1,True,False,False,INCREASE,False,,,
LUNAI_USDT,LUNAI_USDT永续,LUNAI_USDT PERPETUAL,3,LUNAI,USDT,LUNAI,USDT,1,USDT,10.0,1,50,0,5,0,4,1e-05,1,1,34000,0.2,0.2,0.0002,0,0.01,0.02,34000,34000,0,0.005,0.005,1,0.05,['MEXC'],0,False,False,False,['mc-trade-zone-MEME'],[29],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.00001' '0.0001'],34000,0,https://public.mocortech.com/coin/F20241213102518084B0b6SJPA49JTbb.jpeg,897,128f589271cb4951b03e71e6323eb7be,4c752f6ef0704eed951e897e25c3721b,1735786395000,1735787760000,1,False,False,False,INCREASE,False,,,
CTSI_USDT,CTSI_USDT永续,CTSI_USDT PERPETUAL,3,CTSI,USDT,CTSI,USDT,1,USDT,1.0,1,75,0,4,0,4,0.0001,1,1,2500000,0.2,0.2,0.0002,0,0.004,0.0133,2500000,2500000,0,0.004,0.004,1,0.2,['BITGET' 'BINANCE' 'KUCOIN'],0,False,False,False,['mc-trade-zone-Arbitrum'],[24],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.0001' '0.001'],2500000,0,https://mexc-rainbown-activityimages.s3.ap-northeast-1.amazonaws.com/coin/F20230324112611046ScJiWWfbP5tiEX.png,162,128f589271cb4951b03e71e6323eb7be,,1635134594000,0,1,True,False,False,INCREASE,False,,,
POWR_USDT,POWR_USDT永续,POWR_USDT PERPETUAL,3,POWR,USDT,POWR,USDT,1,USDT,10.0,1,125,0,4,0,4,0.0001,1,1,65000,0.2,0.2,0.0002,0,0.004,0.008,65000,65000,0,0.004,0.004,1,0.2,['BITGET' 'BINANCE' 'GATEIO'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.0001' '0.001'],65000,0,https://public.mocortech.com/coin/F20231024203808264p3c7wnyJREM3Pm.png,483,128f589271cb4951b03e71e6323eb7be,,1698145025000,0,1,True,False,False,INCREASE,False,,,
WILD_USDT,WILD_USDT永续,WILD_USDT PERPETUAL,3,WILD,USDT,WILD,USDT,1,USDT,1.0,1,50,0,4,0,4,0.0001,1,1,15000,0.2,0.2,0.0002,0,0.01,0.02,15000,15000,0,0.005,0.005,1,0.05,['MEXC'],0,False,False,False,['mc-trade-zone-GameFi'],[35],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.0001' '0.001'],15000,0,https://public.mocortech.com/coin/F20211108194733528PdQhZTUMkudM3h.png,848,128f589271cb4951b03e71e6323eb7be,e6a0f9cd9b8a436cbb3fd0dd425af02e,1733366270000,1733367300000,1,True,False,False,INCREASE,False,,,
BADAI_USDT,BADAI_USDT永续,BADAI_USDT PERPETUAL,3,BADAI,USDT,BADAI,USDT,1,USDT,10.0,1,50,0,5,0,4,1e-05,1,1,27000,0.2,0.2,0.0002,0,0.01,0.02,27000,27000,0,0.005,0.005,1,0.05,['MEXC'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.00001' '0.0001'],27000,0,https://public.mocortech.com/coin/F20250220132957263gNeMuzWEezgmWo.png,1062,128f589271cb4951b03e71e6323eb7be,4239296160b7435d99b7ca61e7000118,1740053860000,1740060060000,1,True,False,False,INCREASE,False,,,
CHESS_USDT,CHESS_USDT永续,CHESS_USDT PERPETUAL,3,CHESS,USDT,CHESS,USDT,1,USDT,10.0,1,100,0,4,0,4,0.0001,1,1,50000,0.2,0.2,0.0002,0,0.005,0.01,50000,50000,0,0.005,0.005,1,0.2,['BITGET' 'BINANCE' 'MEXC'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.0001' '0.001'],50000,0,https://public.mocortech.com/coin/F20210822114119566nOC6Ebx9bsvGXe.png,352,128f589271cb4951b03e71e6323eb7be,03a44a19202c442da80753956bd842c1,1680063024000,0,1,True,False,False,INCREASE,False,,,
TREAT_USDT,TREAT_USDT永续,TREAT_USDT PERPETUAL,3,TREAT,USDT,TREAT,USDT,1,USDT,100.0,1,50,0,5,0,4,1e-05,1,1,3700,0.2,0.2,0.0002,0,0.01,0.02,3700,3700,0,0.005,0.005,1,0.05,['MEXC'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.00001' '0.0001'],3700,0,https://public.mocortech.com/coin/F20250113104622618UXZ3GBZZkvYLYZ.jpeg,953,128f589271cb4951b03e71e6323eb7be,6bb0180c92b440009d4fea986c047492,1736753499000,1736852580000,1,True,False,False,INCREASE,False,,,
XEC_USDT,XEC_USDT永续,XEC_USDT PERPETUAL,3,XEC,USDT,XEC,USDT,1,USDT,10000.0,1,50,0,8,0,4,1e-08,1,1,230000,0.2,0.2,0.0002,0,0.01,0.02,230000,230000,0,0.05,0.08,1,0.2,['BYBIT' 'BINANCE' 'HTX' 'MEXC' 'KUCOIN'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.00000001' '0.0000001'],230000,0,https://public.mocortech.com/coin/F20210817194933559eYOi2KXTkghxMu.png,169,128f589271cb4951b03e71e6323eb7be,89ef2809c0404c29b30c7b5c08eb61dc,1635998104000,0,1,True,False,False,INCREASE,False,,,
APEX_USDT,APEX_USDT永续,APEX_USDT PERPETUAL,3,APEX,USDT,APEX,USDT,1,USDT,1.0,1,100,0,3,0,4,0.001,1,1,65000,0.2,0.2,0.0002,0,0.005,0.01,65000,65000,0,0.005,0.005,1,0.05,['MEXC'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.001' '0.01'],65000,0,https://public.mocortech.com/coin/F20240109104719969lDjoFZZzLNluaK.png,757,128f589271cb4951b03e71e6323eb7be,c1f79d89f140449ab7dd52bf42c11215,1731035699000,1731036360000,1,True,False,False,INCREASE,False,,,
D_USDT,D_USDT永续,D_USDT PERPETUAL,3,D,USDT,D,USDT,1,USDT,10.0,1,100,0,5,0,4,1e-05,1,1,110000,0.2,0.2,0.0002,0,0.005,0.01,110000,110000,0,0.005,0.005,1,0.2,['BINANCE'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.00001' '0.0001'],110000,0,https://public.mocortech.com/coin/F20250109160854376cIxXysymU9BC9L.png,921,128f589271cb4951b03e71e6323eb7be,7eea94c46d624f72a2a5cba9dfdba01a,1736313641000,1736409720000,1,True,False,False,INCREASE,False,,,
GST_USDT,GST_USDT永续,GST_USDT PERPETUAL,3,GST,USDT,GST,USDT,1,USDT,1.0,1,50,0,5,0,4,1e-05,1,1,90000000,0.2,0.2,0.0002,0,0.01,0.02,18000000,18000000,0,0.005,0.005,5,0.05,['BITGET' 'BYBIT' 'MEXC' 'KUCOIN'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.00001' '0.0001'],90000000,0,https://public.mocortech.com/coin/F20220304152223144mYA3COlywAsKAJ.png,252,128f589271cb4951b03e71e6323eb7be,a3afd2bcd9ec4b668f0dcf987185b8b4,1651718988000,0,1,False,False,False,INCREASE,False,,,
BAR_USDT,BAR_USDT永续,BAR_USDT PERPETUAL,3,BAR,USDT,BAR,USDT,1,USDT,1.0,1,100,0,3,0,4,0.001,1,1,3200,0.2,0.2,0.0002,0,0.005,0.01,3200,3200,0,0.005,0.005,1,0.05,['BITGET' 'BINANCE' 'MEXC'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.001' '0.01'],3200,0,https://public.mocortech.com/coin/F20250311132852097N85wcvygzaQ6KD.png,721,128f589271cb4951b03e71e6323eb7be,0d8ea8a4a3354c398dc1f18b58a7becf,1728613296000,1728614700000,1,True,False,False,INCREASE,False,,,
SUI_USDC,SUI_USDC永续,SUI_USDC PERPETUAL,3,SUI,USDC,SUI,USDC,1,USDC,1.0,1,125,0,4,0,4,0.0001,1,1,1800,0.2,0.2,0.0002,0,0.004,0.008,1800,1800,0,0.004,0.004,1,0.2,['BITGET' 'BYBIT' 'BINANCE' 'OKX' 'MEXC' 'KUCOIN'],0,True,False,False,['mc-trade-zone-contract-new'],[-1],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.0001' '0.001'],1800,0,https://public.mocortech.com/coin/F20230701204625023Ffq5nn4ft0F4k9.png,1133,34309140878b4ae99f195ac091d49bab,0c03efabdc2e45bc8086372dda899ac5,1743134666000,1743141120000,1,True,False,False,INCREASE,False,,,
SPA_USDT,SPA_USDT永续,SPA_USDT PERPETUAL,3,SPA,USDT,SPA,USDT,1,USDT,100.0,1,20,0,5,0,4,1e-05,1,1,1500,0.2,0.2,0.0002,0,0.02,0.05,1500,1500,0,0.01,0.01,1,0.05,['MEXC'],0,False,False,False,['mc-trade-zone-Arbitrum'],[24],BY_VOLUME,[200  50],20,0.2,0.005,0.0,0,0,0,False,['0.00001' '0.0001'],1500,0,https://public.mocortech.com/coin/F20210517101201406v82jnYXg6vD7Ad.png,217,128f589271cb4951b03e71e6323eb7be,34f951eb87564585b880ed0ba5cf01f1,1640340290000,0,1,True,False,False,INCREASE,False,,,
ORBS_USDT,ORBS_USDT永续,ORBS_USDT PERPETUAL,3,ORBS,USDT,ORBS,USDT,1,USDT,100.0,1,50,0,5,0,4,1e-05,1,1,80000,0.2,0.2,0.0002,0,0.004,0.02,80000,80000,0,0.004,0.004,1,0.2,['BITGET' 'HTX' 'OKX' 'KUCOIN'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.00001' '0.0001'],80000,0,https://public.mocortech.com/coin/F20231014105623857vnNk4qZtcGGdUm.png,478,128f589271cb4951b03e71e6323eb7be,,1697251414000,0,1,True,False,False,INCREASE,False,,,
TAIKO_USDT,TAIKO_USDT永续,TAIKO_USDT PERPETUAL,3,TAIKO,USDT,TAIKO,USDT,1,USDT,1.0,1,100,0,3,0,4,0.001,1,1,65000,0.2,0.2,0.0002,0,0.005,0.01,65000,65000,0,0.005,0.005,1,0.2,['BYBIT' 'MEXC' 'KUCOIN'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.001' '0.01'],65000,0,https://public.mocortech.com/coin/F202406042259038315wZDZUd5xl63uv.png,596,128f589271cb4951b03e71e6323eb7be,89f0dbf6fab144589b707a48c76dad59,1717595866000,0,1,True,False,False,INCREASE,False,,,
TLOS_USDT,TLOS_USDT永续,TLOS_USDT PERPETUAL,3,TLOS,USDT,TLOS,USDT,1,USDT,10.0,1,50,0,4,0,4,0.0001,1,1,1850,0.2,0.2,0.0002,0,0.01,0.02,1850,1850,0,0.005,0.005,1,0.05,['BITGET' 'HTX' 'MEXC' 'KUCOIN'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.0001' '0.001'],1850,0,https://public.mocortech.com/coin/F20240110000526785EaE4k7Ayq17yKD.png,818,128f589271cb4951b03e71e6323eb7be,5fb1561d7217419ca04da9a3d5eb7f75,1732416833000,1732417560000,1,True,False,False,INCREASE,False,,,
TICO_USDT,TICO_USDT永续,TICO_USDT PERPETUAL,3,TICO,USDT,TICO,USDT,1,USDT,100.0,1,50,0,5,0,4,1e-05,1,1,2400,0.2,0.2,0.0002,0,0.01,0.02,2400,2400,0,0.005,0.005,1,0.05,['MEXC'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.00001' '0.0001'],2400,0,https://public.mocortech.com/coin/F20250126174252011J2IVPMclaDdaoX.jpeg,1012,128f589271cb4951b03e71e6323eb7be,597a131b270e40b89ba7b664eeea4c0a,1738033149000,0,1,False,False,False,INCREASE,False,,,
CITY_USDT,CITY_USDT永续,CITY_USDT PERPETUAL,3,CITY,USDT,CITY,USDT,1,USDT,1.0,1,100,0,3,0,4,0.001,1,1,2400,0.2,0.2,0.0002,0,0.005,0.01,2400,2400,0,0.005,0.005,1,0.05,['BYBIT' 'BINANCE' 'OKX' 'MEXC'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.001' '0.01'],2400,0,https://public.mocortech.com/coin/F20250311132203934tMkG0BbmfgeX4Y.png,723,128f589271cb4951b03e71e6323eb7be,598796eeb87540139432e7e3ed77e8ed,1728613624000,1728615600000,1,True,False,False,INCREASE,False,,,
NRN_USDT,NRN_USDT永续,NRN_USDT PERPETUAL,3,NRN,USDT,NRN,USDT,1,USDT,10.0,1,50,0,4,0,4,0.0001,1,1,7500,0.2,0.2,0.0002,0,0.01,0.02,7500,7500,0,0.005,0.005,1,0.05,['BYBIT' 'MEXC' 'KUCOIN'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.0001' '0.001'],7500,0,https://public.mocortech.com/coin/F20240624153500904ltT6vZUWQLY3iC.png,834,128f589271cb4951b03e71e6323eb7be,30d2b08c348f408e86407d2d05bd36c0,1732934557000,1732935060000,1,True,False,False,INCREASE,False,,,
ISLAND_USDT,ISLAND_USDT永续,ISLAND_USDT PERPETUAL,3,ISLAND,USDT,ISLAND,USDT,1,USDT,10.0,1,50,0,5,0,4,1e-05,1,1,12000,0.2,0.2,0.0002,0,0.01,0.02,12000,12000,0,0.005,0.005,1,0.05,['MEXC'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.00001' '0.0001'],12000,0,https://public.mocortech.com/coin/F20241217132330724HiBFqDq2Zndt0D.jpeg,877,128f589271cb4951b03e71e6323eb7be,dd9f09cdf3f84ac48cf09bdfd2f76c29,1734416290000,1734447660000,1,True,False,False,INCREASE,False,,,
VR_USDT,VR_USDT永续,VR_USDT PERPETUAL,3,VR,USDT,VR,USDT,1,USDT,100.0,1,50,0,5,0,4,1e-05,1,1,7500,0.2,0.2,0.0002,0,0.01,0.02,7500,7500,0,0.005,0.005,1,0.2,['BITGET' 'MEXC' 'KUCOIN'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.00001' '0.0001'],7500,0,https://public.mocortech.com/coin/F202402041614245987C1ZhTur8PsPzY.png,974,128f589271cb4951b03e71e6323eb7be,1a1160a1cbd641aca3f1243d28874de6,1737027326000,0,1,False,False,False,INCREASE,False,,,
ACS_USDT,ACS_USDT永续,ACS_USDT PERPETUAL,3,ACS,USDT,ACS,USDT,1,USDT,100.0,1,50,0,6,0,4,1e-06,1,1,22000,0.2,0.2,0.0002,0,0.01,0.02,22000,22000,0,0.005,0.005,1,0.2,['BYBIT' 'MEXC' 'KUCOIN'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.000001' '0.00001'],22000,0,https://public.mocortech.com/coin/F20230215153811486g5OULbpsxKaItN.png,327,128f589271cb4951b03e71e6323eb7be,be525d831cb14dd6bc278c9c930995d1,1676546055000,1731729300000,1,True,False,False,INCREASE,False,,,
